20230710,17:03:18,141.468,141.469,141.468,141.469,7.19999980926514
20230710,17:03:19,141.468,141.469,141.468,141.469,4.79999995231628
20230710,17:03:20,141.469,141.469,141.468,141.469,8.99999976158142
20230710,17:03:21,141.465,141.465,141.459,141.462,7.72000026702881
20230710,17:03:24,141.463,141.463,141.461,141.461,2.40000009536743
20230710,17:03:25,141.461,141.461,141.46,141.46,3
20230710,17:03:26,141.46,141.46,141.458,141.458,6.14999985694885
20230710,17:03:27,141.458,141.459,141.458,141.459,6.60000014305115
20230710,17:03:28,141.459,141.46,141.458,141.458,12.0000002384186
20230710,17:03:29,141.459,141.459,141.459,141.459,7.20000004768372
20230710,17:03:30,141.459,141.459,141.459,141.459,7.20000004768372
20230710,17:03:33,141.461,141.461,141.461,141.461,4.79999995231628
20230710,17:03:34,141.461,141.461,141.458,141.458,7.80000019073486
20230710,17:03:35,141.46,141.46,141.459,141.459,9
20230710,17:03:39,141.458,141.458,141.458,141.458,5.40000009536743
20230710,17:03:40,141.459,141.459,141.458,141.458,9
20230710,17:03:42,141.459,141.459,141.458,141.458,9
20230710,17:03:43,141.459,141.459,141.459,141.459,3.59999990463257
20230710,17:03:44,141.457,141.457,141.457,141.457,5.40000009536743
20230710,17:03:45,141.458,141.459,141.457,141.459,11.8499999046326
20230710,17:03:47,141.458,141.458,141.458,141.458,6.60000014305115
20230710,17:03:48,141.457,141.459,141.457,141.459,21.900000333786
20230710,17:03:50,141.462,141.462,141.46,141.46,12.0000002384186
20230710,17:03:51,141.461,141.461,141.461,141.461,15.75
20230710,17:03:52,141.461,141.461,141.461,141.461,9.90000009536743
20230710,17:03:53,141.461,141.461,141.461,141.461,1.79999995231628
20230710,17:03:54,141.463,141.463,141.463,141.463,4.5
20230710,17:03:55,141.463,141.463,141.463,141.463,11.1000001430511
20230710,17:03:56,141.463,141.463,141.463,141.463,5.40000009536743
20230710,17:03:57,141.463,141.463,141.459,141.459,7.44000005722046
20230710,17:03:58,141.459,141.46,141.459,141.46,7.04999995231628
20230710,17:04:00,141.46,141.46,141.459,141.459,5.70000004768372
20230710,17:04:01,141.458,141.459,141.458,141.459,3.60000014305115
20230710,17:04:02,141.459,141.459,141.459,141.459,1.20000004768372
20230710,17:04:06,141.459,141.459,141.459,141.459,1.20000004768372
20230710,17:04:07,141.458,141.458,141.453,141.453,9.08999991416931
20230710,17:04:08,141.454,141.454,141.454,141.454,1.20000004768372
20230710,17:04:09,141.457,141.457,141.457,141.457,4.5
20230710,17:04:10,141.458,141.458,141.458,141.458,1.20000004768372
20230710,17:04:12,141.463,141.467,141.463,141.467,7.20000028610229
20230710,17:04:13,141.467,141.467,141.465,141.465,6.00000023841858
20230710,17:04:14,141.465,141.465,141.462,141.463,5.40000009536743
20230710,17:04:15,141.463,141.465,141.463,141.465,3.60000014305115
20230710,17:04:17,141.465,141.465,141.465,141.465,1.20000004768372
20230710,17:04:18,141.465,141.465,141.465,141.465,7.5
20230710,17:04:19,141.465,141.465,141.465,141.465,1.20000004768372
20230710,17:04:20,141.465,141.465,141.465,141.465,1.20000004768372
20230710,17:04:21,141.464,141.464,141.464,141.464,2.40000009536743
20230710,17:04:22,141.464,141.468,141.464,141.468,7.80000019073486
20230710,17:04:23,141.47,141.47,141.47,141.47,1.20000004768372
20230710,17:04:24,141.469,141.47,141.468,141.47,7.5
20230710,17:04:31,141.47,141.471,141.47,141.47,10.2000000476837
20230710,17:04:32,141.47,141.47,141.469,141.469,9
20230710,17:04:33,141.47,141.47,141.47,141.47,4.5
20230710,17:04:34,141.47,141.47,141.47,141.47,4.5
20230710,17:04:36,141.471,141.473,141.471,141.473,3.60000014305115
20230710,17:04:37,141.475,141.475,141.474,141.474,3.60000014305115
20230710,17:04:38,141.476,141.477,141.475,141.475,6.60000014305115
20230710,17:04:39,141.476,141.48,141.476,141.48,4.80000019073486
20230710,17:04:40,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:04:42,141.482,141.482,141.482,141.482,3.60000014305115
20230710,17:04:44,141.481,141.481,141.479,141.48,6.60000014305115
20230710,17:04:45,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:04:46,141.479,141.479,141.479,141.479,1.20000004768372
20230710,17:04:47,141.489,141.489,141.489,141.489,3.60000014305115
20230710,17:04:48,141.488,141.488,141.488,141.488,1.20000004768372
20230710,17:04:49,141.489,141.489,141.489,141.489,1.20000004768372
20230710,17:04:50,141.491,141.491,141.49,141.49,3.60000014305115
20230710,17:04:52,141.49,141.49,141.486,141.487,20.5499999523163
20230710,17:04:53,141.486,141.488,141.486,141.488,10.2000000476837
20230710,17:04:54,141.488,141.488,141.488,141.488,4.5
20230710,17:04:55,141.488,141.488,141.488,141.488,9
20230710,17:04:56,141.488,141.488,141.484,141.485,9.15000009536743
20230710,17:04:57,141.485,141.485,141.484,141.484,4.80000019073486
20230710,17:04:59,141.483,141.483,141.48,141.481,7.20000004768372
20230710,17:05:00,141.481,141.481,141.48,141.48,6.90000009536743
20230710,17:05:01,141.48,141.481,141.48,141.481,2.40000009536743
20230710,17:05:03,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:05:04,141.481,141.481,141.48,141.48,2.40000009536743
20230710,17:05:05,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:05:06,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:05:07,141.481,141.481,141.481,141.481,2.40000009536743
20230710,17:05:08,141.48,141.48,141.48,141.48,2.40000009536743
20230710,17:05:10,141.481,141.481,141.481,141.481,2.40000009536743
20230710,17:05:11,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:05:16,141.481,141.481,141.481,141.481,8.40000033378601
20230710,17:05:17,141.481,141.481,141.481,141.481,4.80000019073486
20230710,17:05:18,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:05:20,141.481,141.483,141.481,141.482,9.30000019073486
20230710,17:05:21,141.482,141.482,141.48,141.48,6
20230710,17:05:22,141.48,141.48,141.48,141.48,1.20000004768372
